cluster_id	sequence_id	start	end	tax_id	database	merged	length	pul_length_sum	percentage_in_puls	new_sequence_id	new_start	new_end	new_length	new_pul_length_sum	new_percentage_in_puls	domain	phylum	class	order	family	genus	species	domain_new	phylum_new	class_new	order_new	family_new	genus_new	species_new
4095_PUL0479	NC_009441	3676164	3719458	986	puldb_dbcan	merged	6096872	658150	10.794879735051023							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae							
4101_PUL0480_4102	NC_009441	4576233	4631944	986	puldb_dbcan_puldb	merged	6096872	658150	10.794879735051023							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae							
4104_PUL0482	NC_009441	4876994	4936368	986	puldb_dbcan	merged	6096872	658150	10.794879735051023							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae							
4107_PUL0483	NC_009441	5084429	5106641	986	puldb_dbcan	merged	6096872	658150	10.794879735051023							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae							
4108_PUL0484	NC_009441	5123512	5143865	986	puldb_dbcan	merged	6096872	658150	10.794879735051023							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae							
4111_PUL0485	NC_009441	5336222	5359507	986	puldb_dbcan	merged	6096872	658150	10.794879735051023							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae							
4112_4116	NC_009441	5498208	5524115		puldb	merged	6096872	658150	10.794879735051023							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae							
4115_PUL0488	NC_009441	5973734	5996493	986	puldb_dbcan	merged	6096872	658150	10.794879735051023							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae							
4162_4173	NC_015846	398052	419913		puldb	merged	2571406	177495	6.90264392320777							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus							
4168_4174	NC_015846	1882302	1901134		puldb	merged	2571406	177495	6.90264392320777							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus							
7760_PUL0442	NC_013132	2680099	2700496	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737							Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis							
7761_PUL0440	NC_013132	3319046	3335701	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737							Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis							
7762_PUL0438	NC_013132	3841071	3856769	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737							Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis							
7763_PUL0436	NC_013132	6331436	6357908	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737							Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis							
7764_PUL0443	NC_013132	6369913	6393100	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737							Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis							
7765_PUL0444	NC_013132	7078936	7092227	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737							Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis							
7766_PUL0441	NC_013132	7758625	7770685	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737							Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis							
7767_PUL0437	NC_013132	7998112	8013270	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737							Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis							
7768_PUL0435	NC_013132	8429021	8451532	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737							Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis							
7769_PUL0439	NC_013132	8966770	8977293	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737							Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis							
PUL0091_PUL0092	CP000139	5083180	5110584	821	dbcan	merged	5163189	39499	0.7650117011017803							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola vulgatus							
PUL0149_21141_21142	FP476056	2560055	2608025	63186	dbcan_puldb_puldb	merged	5521712	929780	16.838618167698712							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans							
PUL0178_PUL0167	AAXF02000047	106585	128684	28116	dbcan	merged	267235	36872	13.797593878047412							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
PUL0205_27857_27858	NC_004663	3910956	3957529	818	dbcan_puldb_puldb	merged	6260361	1922704	30.712350294176325							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
PUL0216_PUL0445	AB011415	1	14738	28214	dbcan	merged	14852	14737	99.22569350929167																				
PUL0234_31420	CU207366	3621545	3637631	411153	dbcan_puldb	merged	3798465	61450	1.617758752548727							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia forsetii							
PUL0319_PUL0314	FP476056	3465709	3478173	63186	dbcan	merged	5521712	929780	16.838618167698712							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans							
PUL0464_PUL0115	AE015928	541795	572833	818	dbcan	merged	6260361	885442	14.143625263782711							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
PUL0795_4083	NC_009441	850019	874685	986	dbcan_puldb	merged	6096872	658150	10.794879735051023							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae							
10363	CP019300	699265	706680		puldb	original	1965935	11378	0.578757690361075							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella intermedia							
19097	NZ_JQNQ01000001	1814119	1877793		puldb	original	4212161	166135	3.9441749733687765							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Salegentibacter	Salegentibacter sp000745315							
19099	NZ_JQNQ01000001	2250021	2279840		puldb	original	4212161	166135	3.9441749733687765							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Salegentibacter	Salegentibacter sp000745315							
21121	FP476056	230679	248131		puldb	original	5521712	586568	10.622937233959323							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans							
21122	FP476056	248036	268488		puldb	original	5521712	586568	10.622937233959323							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans							
21123	FP476056	275509	289557		puldb	original	5521712	586568	10.622937233959323							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans							
21124	FP476056	291495	307872		puldb	original	5521712	586568	10.622937233959323							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans							
21126	FP476056	398989	413565		puldb	original	5521712	586568	10.622937233959323							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans							
21127	FP476056	413390	466536		puldb	original	5521712	586568	10.622937233959323							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans							
21129	FP476056	484942	498424		puldb	original	5521712	586568	10.622937233959323							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans							
21130	FP476056	496815	508227		puldb	original	5521712	586568	10.622937233959323							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans							
21135	FP476056	1250098	1269442		puldb	original	5521712	586568	10.622937233959323							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans							
21136	FP476056	1268790	1281471		puldb	original	5521712	586568	10.622937233959323							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans							
21141	FP476056	2563591	2580666		puldb	original	5521712	586568	10.622937233959323							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans							
21142	FP476056	2579255	2608025		puldb	original	5521712	586568	10.622937233959323							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans							
21147	FP476056	3065129	3084329		puldb	original	5521712	586568	10.622937233959323							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans							
21152	FP476056	3938479	3965872		puldb	original	5521712	586568	10.622937233959323							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans							
21153	FP476056	3965546	4000085		puldb	original	5521712	586568	10.622937233959323							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans							
21154	FP476056	4018270	4035653		puldb	original	5521712	586568	10.622937233959323							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans							
21155	FP476056	4033723	4054164		puldb	original	5521712	586568	10.622937233959323							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans							
21156	FP476056	4070820	4089235		puldb	original	5521712	586568	10.622937233959323							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans							
21157	FP476056	4088928	4102585		puldb	original	5521712	586568	10.622937233959323							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans							
21158	FP476056	4125495	4143881		puldb	original	5521712	586568	10.622937233959323							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans							
21167	FP476056	5363176	5389576		puldb	original	5521712	586568	10.622937233959323							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans							
21169	FP476056	3633325	3658429		puldb	original	5521712	586568	10.622937233959323							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans							
24470	CP016359	326512	365322		puldb	original	4007868	233924	5.8366193696998							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia flava							
24471	CP016359	363304	381160		puldb	original	4007868	233924	5.8366193696998							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia flava							
24472	CP016359	397120	435831		puldb	original	4007868	233924	5.8366193696998							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia flava							
24477	CP016359	2418903	2462893		puldb	original	4007868	233924	5.8366193696998							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia flava							
250	NZ_AAXF02000039	65548	83392		puldb	original	121138	32211	26.59033498984629							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
251	NZ_AAXF02000039	81516	95883		puldb	original	121138	32211	26.59033498984629							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
258	NZ_AAXF02000042	78886	96842		puldb	original	143787	57544	40.0203078164229							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
259	NZ_AAXF02000042	95674	112122		puldb	original	143787	57544	40.0203078164229							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
260	NZ_AAXF02000042	110379	133519		puldb	original	143787	57544	40.0203078164229							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
266	NZ_AAXF02000045	158078	180453		puldb	original	201844	46127	22.852797209726322							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
267	NZ_AAXF02000045	178979	202731		puldb	original	201844	46127	22.852797209726322							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
269	NZ_AAXF02000046	180704	243579		puldb	original	243546	87446	35.90533205226117							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
270	NZ_AAXF02000046	186866	200041		puldb	original	243546	87446	35.90533205226117							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
271	NZ_AAXF02000046	206163	217559		puldb	original	243546	87446	35.90533205226117							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
272	NZ_AAXF02000047	30441	48297		puldb	original	267235	102214	38.24873238909574							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
273	NZ_AAXF02000047	47008	65939		puldb	original	267235	102214	38.24873238909574							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
274	NZ_AAXF02000047	64020	79692		puldb	original	267235	102214	38.24873238909574							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
275	NZ_AAXF02000047	108596	129600		puldb	original	267235	102214	38.24873238909574							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
276	NZ_AAXF02000047	129527	158278		puldb	original	267235	102214	38.24873238909574							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
27817	NC_004663	519419	542138		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27818	NC_004663	540795	573833		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27822	NC_004663	1269084	1299373		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27823	NC_004663	1299094	1338010		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27828	NC_004663	1986600	1999053		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27829	NC_004663	1997220	2028198		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27831	NC_004663	2163759	2187087		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27833	NC_004663	2348872	2366011		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27837	NC_004663	2746782	2763840		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27838	NC_004663	2761989	2776734		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27845	NC_004663	3253829	3289563		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27848	NC_004663	3556328	3579591		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27849	NC_004663	3610934	3626594		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27850	NC_004663	3625229	3647972		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27851	NC_004663	3646317	3674260		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27856	NC_004663	3851033	3869605		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27857	NC_004663	3912435	3926662		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27858	NC_004663	3924763	3957529		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27859	NC_004663	4017183	4029556		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27861	NC_004663	4124849	4143407		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27862	NC_004663	4173538	4190339		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27863	NC_004663	4188602	4201087		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27866	NC_004663	4268304	4323090		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27867	NC_004663	4307033	4316650		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27870	NC_004663	4614173	4626528		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27873	NC_004663	4748697	4766579		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27874	NC_004663	4765676	4793038		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27875	NC_004663	4799873	4817693		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27877	NC_004663	4892415	4929241		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27878	NC_004663	5011915	5032551		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27879	NC_004663	5127179	5142792		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27880	NC_004663	5141097	5163752		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27894	NC_004663	6084860	6132980		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27895	NC_004663	6115237	6130985		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27898	NC_004663	1193776	1299373		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27899	NC_004663	3261908	3289188		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
279	NZ_AAXF02000049	4637	28276		puldb	original	428982	181048	42.20410180380529							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
27900	NC_004663	4892415	4929241		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27901	NC_004663	1199747	1299373		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27902	NC_004663	4748697	4767546		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27903	NC_004663	556455	573833		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
27905	NC_004663	1998530	2003981		puldb	original	6260361	1331683	21.271664685151542							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
280	NZ_AAXF02000049	26311	61327		puldb	original	428982	181048	42.20410180380529							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
281	NZ_AAXF02000049	59959	74704		puldb	original	428982	181048	42.20410180380529							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
284	NZ_AAXF02000049	170439	189809		puldb	original	428982	181048	42.20410180380529							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
285	NZ_AAXF02000049	187931	209240		puldb	original	428982	181048	42.20410180380529							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
289	NZ_AAXF02000049	322927	339440		puldb	original	428982	181048	42.20410180380529							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
290	NZ_AAXF02000049	339224	359914		puldb	original	428982	181048	42.20410180380529							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
292	NZ_AAXF02000050	10382	26080		puldb	original	426007	32200	7.558561244298803							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
293	NZ_AAXF02000050	24193	40695		puldb	original	426007	32200	7.558561244298803							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
304	NZ_AAXF02000051	81282	91818		puldb	original	507553	260343	51.293756514098035							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
305	NZ_AAXF02000051	91171	120504		puldb	original	507553	260343	51.293756514098035							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
306	NZ_AAXF02000051	127525	195006		puldb	original	507553	260343	51.293756514098035							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
3068	FP929033	735268	775130		puldb	original	5976145	421554	7.053945310898581							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens							
3069	FP929033	1840730	1873020		puldb	original	5976145	421554	7.053945310898581							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens							
3070	FP929033	3987941	4011183		puldb	original	5976145	421554	7.053945310898581							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens							
3071	FP929033	4023208	4080442		puldb	original	5976145	421554	7.053945310898581							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens							
3072	FP929033	4079557	4142706		puldb	original	5976145	421554	7.053945310898581							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens							
308	NZ_AAXF02000051	261865	282279		puldb	original	507553	260343	51.293756514098035							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
309	NZ_AAXF02000051	281755	299810		puldb	original	507553	260343	51.293756514098035							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
31418	CU207366	1203786	1228195		puldb	original	3798465	117163	3.0844828108196336							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia forsetii							
