cluster_id	sequence_id	start	end	tax_id	database	merged	blast_status	length	pul_length_sum	percentage_in_puls	domain	phylum	class	order	family	genus	species
21159	FP476056	4157067	4186737		puldb		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21160	FP476056	4234954	4251611		puldb		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21161	FP476056	4483050	4501301		puldb		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21162	FP476056	4575941	4589508		puldb		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21163	FP476056	4619396	4635730		puldb		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21164	FP476056	4638393	4653877		puldb		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21165	FP476056	4684230	4704981		puldb		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21166	FP476056	5323242	5338568		puldb		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21167_PUL0316	FP476056	5363176	5389576	63186	puldb_dbcan	merged	false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21168	FP476056	5406314	5436219		puldb		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21169_PUL0148	FP476056	3633325	3658429	63186	puldb_dbcan	merged	false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
PUL0149_21141_21142	FP476056	2560055	2608025	63186	dbcan_puldb_puldb	merged	false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
PUL0313	FP476056	4847515	4853424	63186	dbcan		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
PUL0317	FP476056	4920036	4924412	63186	dbcan		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
PUL0319_PUL0314	FP476056	3465709	3478173	63186	dbcan	merged	false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
3068_PUL0189	FP929033	735268	775130	371601	puldb_dbcan	merged	false	5976145	290475	4.860574835449943	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens
3069_PUL0190	FP929033	1840730	1873020	371601	puldb_dbcan	merged	false	5976145	290475	4.860574835449943	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens
3070_PUL0191	FP929033	3987941	4011183	371601	puldb_dbcan	merged	false	5976145	290475	4.860574835449943	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens
3071_PUL0192_3072_PUL0193	FP929033	4023208	4142706	371601	puldb_dbcan_puldb_dbcan	merged	false	5976145	290475	4.860574835449943	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens
3073	FP929033	5525323	5535428		puldb		false	5976145	290475	4.860574835449943	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens
PUL0392	FP929033	5671246	5693505	371601	dbcan		false	5976145	290475	4.860574835449943	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens
PUL0553	FP929033	3588797	3632016	371601	dbcan		false	5976145	290475	4.860574835449943	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens
PUL0595	FP929042	2173768	2180902	39491	dbcan		false	3344951	12691	0.3794076505156578	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter rectalis
PUL0596	FP929042	196460	202017	39491	dbcan		false	3344951	12691	0.3794076505156578	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter rectalis
3772_PUL0555	FQ312004	436949	455517	817	puldb_dbcan	merged	false	5373121	55804	1.038577020692443	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
3773	FQ312004	523100	536123		puldb		false	5373121	55804	1.038577020692443	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
3774_PUL0556	FQ312004	1582511	1594729	817	puldb_dbcan	merged	false	5373121	55804	1.038577020692443	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
3775_PUL0171	FQ312004	4059271	4071266	817	puldb_dbcan	merged	false	5373121	55804	1.038577020692443	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PUL0166	FQ312004	3710042	3720606	817	dbcan		false	5373121	37350	0.6951267243004577	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PUL0066	GL882630	4456	29812	626930	dbcan		false	137728	25356	18.410199814126393	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fluxus
PUL0067	GL891979	376649	402405	156974	dbcan		false	1016930	25756	2.5327210329127867	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas gadei
PUL0055	GL945092	21043	32944	457387	dbcan		false	609109	11901	1.9538374904984166	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens
PUL0129	Ga0139390_150	30256	49978	749906	dbcan		false		19722								
PUL0024	HE717008	1	14712	77133	dbcan		false	14714	14711	99.97961125458747	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Dorea_A	Dorea_A longicatena
PUL0218	HF548278	1	41173	433724	dbcan		false	41175	41172	99.99271402550092							
PUL0630	HF548280	18604	35744	433724	dbcan		false	36811	17140	46.56216891689984							
PUL0626	JAATOH010000049	5342	40541	47770	dbcan		false	40541	35199	86.82321600355196	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus sp945980025
PUL0728	JABDHV010000033	5144	33037	239935	dbcan		false	33560	27893	83.11382598331348	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia biwaensis
PUL0621	JABKKE010000002	129359	150740	2736291	dbcan		false	253660	21381	8.428999448080107	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella rodentium
PUL0620	JABKKE010000016	24466	52842	2736291	dbcan		false	91913	28376	30.872673071273923	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella rodentium
PUL0622	JABKKE010000021	12378	52329	2736291	dbcan		false	60972	39951	65.52351899232434	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella rodentium
PUL0623	JABKKF010000001	275500	306619	2736291	dbcan		false	586828	61158	10.421793097807194	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella muris
PUL0624	JABKKF010000001	437271	467310	2736291	dbcan		false	586828	61158	10.421793097807194	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella muris
PUL0625	JABKKF010000013	29296	73074	2736291	dbcan		false	76661	43778	57.105960005739554	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella muris
PUL0613	JABKKG010000003	315037	327406	2736291	dbcan		false	491845	12369	2.514816659720034	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella intestinalis
PUL0614	JABKKG010000004	10910	19195	2736291	dbcan		false	403616	19594	4.854614286846904	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella intestinalis
PUL0615	JABKKG010000004	347323	358632	2736291	dbcan		false	403616	19594	4.854614286846904	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella intestinalis
PUL0616	JABKKG010000005	52557	72877	2736291	dbcan		false	319247	45418	14.226601972767167	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella intestinalis
PUL0617	JABKKG010000005	106573	131671	2736291	dbcan		false	319247	45418	14.226601972767167	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella intestinalis
PUL0618	JABKKG010000006	163785	179147	2736291	dbcan		false	217139	15362	7.074730932720516	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella intestinalis
PUL0681	JABUTP010000015	7177	23063	2212467	dbcan		false	32695	15886	48.588469184890656	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Equibacterium	Equibacterium sp021443625
PUL0682	JABUUE010000008	60606	67086	2212467	dbcan		false	104757	6480	6.185744150748876	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp021443335
PUL0679	JAHNZS010000043	498	9566	1590	dbcan		false	18145	9068	49.9751997795536							
PUL0716	JAPFGC010000002	2829899	2854950	2708110	dbcan		false	3065842	25051	0.8171001636744489	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Mesoflavibacter	Mesoflavibacter profundi
PUL0282	JF327803	80	11724	1422	dbcan		false	13109	11644	88.8244717369746							
PUL0179	JH724241	777587	798381	28116	dbcan		false	3664698	20794	0.5674137405046746	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
PUL0414	JN903693	25	31062	1194347	dbcan		false	31148	31037	99.64363683061512							
PUL0220	JPDI01000001	2291648	2313366	1336803	dbcan		false	2894172	21718	0.750404606222436	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter sp900106075
19759	JPOL01000002	1841012	1857426		puldb		false	3672893	56127	1.5281414405483633	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella	Leeuwenhoekiella sp000733945
19760	JPOL01000002	3220310	3260023		puldb		false	3672893	56127	1.5281414405483633	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella	Leeuwenhoekiella sp000733945
PUL0704	JPOL01000002	485437	525817	1392488	dbcan		false	3672893	73433	1.999323149353929	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella	Leeuwenhoekiella sp000733945
PUL0705	JPOL01000002	858730	891783	1392488	dbcan		false	3672893	73433	1.999323149353929	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella	Leeuwenhoekiella sp000733945
19761	JPOL01000003	83824	112265		puldb		false	361944	28441	7.857845412550008	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella	Leeuwenhoekiella sp000733945
PUL0413	JQ844187	25	31062	1181542	dbcan		false	31215	31037	99.42976133269262							
PUL0244	JUET01000139	87387	102782	28112	dbcan		false	112114	15395	13.731558948926985	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Tannerella forsythia
PUL0227	JX087428	0	18201	44256	dbcan		false	18410	18201	98.8647474198805	Bacteria	Bacillota	Thermoanaerobacteria	Thermoanaerobacterales	Caldanaerobiaceae	Caldanaerobius	Caldanaerobius polysaccharolyticus
PUL0239	JX424618	10820	37418	1231727	dbcan		false	37675	26598	70.5985401459854	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella bryantii
PUL0240	JX424621	4621	24098	1231728	dbcan		false	37939	19477	51.33767363399141							
PUL0241	JX424622	7409	20096	1231729	dbcan		false	49907	12687	25.4212835874727							
PUL0242	JX424627	4542	17611	1231730	dbcan		false	22810	13069	57.29504603244191							
PUL0243	JX424628	13465	32307	1231731	dbcan		false	32307	18842	58.32172594174637	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp902788605
PUL0221	KC246798	14700	34417	1393449	dbcan		false	35040	19717	56.26997716894977							
PUL0222	KC246824	16752	27980	1393527	dbcan		false	27980	11228	40.12866333095068							
PUL0006	KF840174	236	13867	1422	dbcan		false	14067	13631	96.90054738039383	Bacteria	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus stearothermophilus_A
PUL0597	KM066603	110	6942	909925	dbcan		false	6947	6832	98.34460918382035	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium barkeri
PUL0004	KM624528	1	3311	77133	dbcan		false	3311	3310	99.96979764421624							
PUL0030	KU644713	1	16598	122631	dbcan		false	16598	16597	99.99397517773225	Bacteria	Bacillota	Bacilli	Bacillales_H	Salisediminibacteriaceae	Salipaludibacillus	Salipaludibacillus agaradhaerens
PUL0078	L18965	1	6760	28238	dbcan		false	6760	6759	99.98520710059172	Bacteria	Bacillota	Thermoanaerobacteria	Caldicellulosiruptorales	Caldicellulosiruptoraceae	Caldicellulosiruptor	Caldicellulosiruptor morganii
PUL0657	LC529899	1	7951	1479	dbcan		false	7951	7950	99.98742296566469							
PUL0007	LN890332	5399	15957	1244	dbcan		false	35714	10558	29.56263650109201							
PUL0475	LN997842	3957983	3965681	1926	dbcan		false	8353915	7698	0.09214841185240692	Bacteria	Actinomycetota	Actinomycetes	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces tricolor
PUL0107	LR131275	175	27831	77133	dbcan		false	27897	27656	99.13610782521418	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium duncaniae
PUL0094	LR131279	41	41664	77133	dbcan		false	41855	41623	99.44570541153983	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola vulgatus
PUL0105_PUL0103	LR131284	577	44510	77133	dbcan	merged	false	44544	43933	98.62832255747126	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius
PUL0126	LR136958	1950044	1962304	2358187	dbcan		false	4731105	31860	0.6734156185500004	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Alteromonas	Alteromonas naphthalenivorans
PUL0127	LR136958	3936797	3956397	2358187	dbcan		false	4731105	31860	0.6734156185500004	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Alteromonas	Alteromonas naphthalenivorans
PUL0112_PUL0106	LR594814	6931	42882	77133	dbcan	merged	true	42594	69303	162.70601493168053	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius
234	LT622246	6235197	6246590		puldb		true	6475296	224887	3.4729995354652514	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
235	LT622246	1470970	1480059		puldb		true	6475296	224887	3.4729995354652514	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
236	LT622246	1489824	1501272		puldb		true	6475296	224887	3.4729995354652514	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
237	LT622246	412729	438870		puldb		true	6475296	224887	3.4729995354652514	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
238	LT622246	453353	463037		puldb		true	6475296	224887	3.4729995354652514	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
239	LT622246	4514504	4534747		puldb		true	6475296	224887	3.4729995354652514	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
240_PUL0790	LT622246	4546650	4569158	28116	puldb_dbcan	merged	true	6475296	224887	3.4729995354652514	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
241	LT622246	297882	317089		puldb		true	6475296	224887	3.4729995354652514	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
242_PUL0415	LT622246	4222005	4237881	28116	puldb_dbcan	merged	true	6475296	224887	3.4729995354652514	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
243	LT622246	5396886	5418036		puldb		true	6475296	224887	3.4729995354652514	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
244	LT622246	6257035	6273976		puldb		true	6475296	224887	3.4729995354652514	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
245	LT622246	6290436	6297000		puldb		true	6475296	224887	3.4729995354652514	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
246	LT622246	5507778	5526825		puldb		true	6475296	224887	3.4729995354652514	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
247	LT622246	5542865	5549489		puldb		true	6475296	224887	3.4729995354652514	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
248	LT622246	1538257	1557592		puldb		false	121138	61975	51.16065974343311	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
249	LT622246	1583097	1595400		puldb		false	121138	61975	51.16065974343311	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
250_251_PUL0526	LT622246	1600184	1630519	28116	puldb_dbcan	merged	false	121138	61975	51.16065974343311	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
252	LT622246	649482	670365		puldb		false	125494	20884	16.641433056560473	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
253	LT622246	2505739	2522401		puldb		false	139020	49034	35.27118400230183	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
254	LT622246	2573800	2580488		puldb		false	139020	49034	35.27118400230183	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
255	LT622246	2591786	2616467		puldb		false	139020	49034	35.27118400230183	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
256	LT622246	3902126	3913760		puldb		false	143787	79895	55.56482853109113	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
257	LT622246	3875921	3889546		puldb		false	143787	79895	55.56482853109113	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
258_259_260_PUL0745	LT622246	3780698	3835330	28116	puldb_dbcan	merged	false	143787	79895	55.56482853109113	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
261	LT622246	6207119	6215931		puldb		false	141798	15496	10.928221836697274	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
262	LT622246	6189051	6195733		puldb		false	141798	15496	10.928221836697274	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
263	LT622246	565433	580133		puldb		false	155910	14701	9.429157847476109	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
264	LT622246	3984093	4009953		puldb		false	201844	85713	42.46497294940647	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
265	LT622246	4011510	4026709		puldb		false	201844	85713	42.46497294940647	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
266_267_PUL0416_PUL0417	LT622246	4127681	4169514	28116	puldb_dbcan_dbcan	merged	false	201844	85713	42.46497294940647	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
269_270_271	LT622246	1658057	1720735		puldb	merged	false	243546	104271	42.81367790889606	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
272_273_274_PUL0418	LT622246	804823	854073	28116	puldb_dbcan	merged	false	267235	152343	57.007128557262334	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
277	LT622246	959465	1012876		puldb		false	267235	152343	57.007128557262334	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
278	LT622246	4831518	4844133		puldb		false	388389	12616	3.2482897301416878	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
279_280_346_281_PUL0419_PUL0527_PUL0063	LT622246	1046255	1116323	28116	puldb_dbcan_dbcan_dbcan	merged	false	428982	287563	67.03381493862213	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
282	LT622246	1138681	1191567		puldb		false	428982	287563	67.03381493862213	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
283	LT622246	1196096	1210858		puldb		false	428982	287563	67.03381493862213	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
284_285_PUL0528_PUL0674	LT622246	1212061	1250861	28116	puldb_dbcan_dbcan	merged	false	428982	287563	67.03381493862213	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
286	LT622246	1271822	1286184		puldb		false	428982	287563	67.03381493862213	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
287	LT622246	1289214	1322217		puldb		false	428982	287563	67.03381493862213	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
288	LT622246	1325968	1336132		puldb		false	428982	287563	67.03381493862213	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
289_290	LT622246	1364546	1401532		puldb	merged	false	428982	287563	67.03381493862213	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
291	LT622246	1414806	1431334		puldb		false	428982	287563	67.03381493862213	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
292_293	LT622246	254436	284749		puldb	merged	false	426007	135004	31.69055907532036	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
294	LT622246	157516	164455		puldb		false	426007	135004	31.69055907532036	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
295	LT622246	136107	149454		puldb		false	426007	135004	31.69055907532036	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
296	LT622246	103215	121805		puldb		false	426007	135004	31.69055907532036	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
297	LT622246	71234	92437		puldb		false	426007	135004	31.69055907532036	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
298	LT622246	47513	54798		puldb		false	426007	135004	31.69055907532036	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
299	LT622246	29875	37565		puldb		false	426007	135004	31.69055907532036	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
300	LT622246	6415658	6433327		puldb		false	426007	135004	31.69055907532036	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
301	LT622246	6378142	6390103		puldb		false	426007	135004	31.69055907532036	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
302	LT622246	1914242	1923580		puldb		false	507553	313167	61.70133956453809	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
303	LT622246	1940230	1961435		puldb		false	507553	313167	61.70133956453809	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
304_305_PUL0420	LT622246	1995520	2034741	28116	puldb_dbcan	merged	false	507553	313167	61.70133956453809	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
306_347_PUL0044	LT622246	2041764	2109242	28116	puldb_dbcan	merged	false	507553	313167	61.70133956453809	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
307	LT622246	2122781	2132019		puldb		false	507553	313167	61.70133956453809	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
308_309_PUL0421_PUL0714	LT622246	2176102	2214046	28116	puldb_dbcan_dbcan	merged	false	507553	313167	61.70133956453809	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
