cluster_id	sequence_id	start	end	tax_id	database	merged	length	pul_length_sum	percentage_in_puls	domain	phylum	class	order	family	genus	species	blast_status
PUL0264	NZ_SEUH01000010	54056	99413	77608	dbcan		111950	45357	40.5154086645824	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pseudoalteromonas	Pseudoalteromonas carrageenovora	
PUL0265	LN554884	1393841	1396506	1288	dbcan		2786686	2665	0.09563330780719465	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus xylosus	true
PUL0266	NC_012028	114293	135268	2247	dbcan		525943	20975	3.9880747533477963								
PUL0267	CP000033	665968	680930	1579	dbcan		1993560	46571	2.3360721523305044	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus acidophilus	
PUL0268	BA000043	726823	732934	1462	dbcan		3544776	6111	0.17239453212276318	Bacteria	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermoleovorans	
PUL0269	NC_017943	25887	44810	2252	dbcan		321908	18923	5.878387613852405								
PUL0271	CP001515	53714	59731	302911	dbcan		1938709	63302	3.2651625385759284	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	
PUL0272	CP001515	565133	571261	302911	dbcan		1938709	63302	3.2651625385759284	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	
PUL0273	CP001515	574340	581311	302911	dbcan		1938709	63302	3.2651625385759284	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	
PUL0274	CP001515	604574	622423	302911	dbcan		1938709	63302	3.2651625385759284	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	
PUL0275	CP001515	1845783	1858407	302911	dbcan		1938709	63302	3.2651625385759284	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	
PUL0276	CP001515	1884284	1897997	302911	dbcan		1938709	63302	3.2651625385759284	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	
PUL0277	AE005672	1624067	1629762	1313	dbcan		2160842	47935	2.218348217963183	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	
PUL0278	AE005672	1710372	1718159	1313	dbcan		2160842	47935	2.218348217963183	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	
PUL0279	CP000410	1598353	1605802	1313	dbcan		2046116	13992	0.6838321971970308	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	
PUL0283	CP000303	555379	565250	1685	dbcan		2422684	43660	1.802133501521453	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	
PUL0284	CP000303	1928568	1934764	1685	dbcan		2422684	43660	1.802133501521453	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	
PUL0285	CP000303	707814	714874	1685	dbcan		2422684	43660	1.802133501521453	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	
PUL0289	CP000685	4598617	4627427	986	dbcan		6096872	52717	0.8646564992671651	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
PUL0291	CP014225	2260803	2272654	562	dbcan		4659625	11851	0.2543337714944872	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	
PUL0292	CP002745	3513314	3529757	158899	dbcan		5186898	25643	0.49438026350238623	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Collimonas	Collimonas fungivorans_A	true
PUL0294	PJEE01000011	293988	308944	216816	dbcan		519233	14956	2.8804024397524812	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	
PUL0295	NZ_PJEF01000016	18122	45020	216816	dbcan		58371	26898	46.081101917047846	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	
PUL0296	PJDT01000028	157706	165136	216816	dbcan		178408	7430	4.164611452401237	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	
PUL0298	NZ_PJEE01000001	419370	431274	216816	dbcan		454785	11904	2.617500577195818	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	
PUL0299	NZ_PJDX01000003	147509	164237	216816	dbcan		210964	16728	7.929314954210197	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	
PUL0300	NZ_PJDO01000018	15593	34141	216816	dbcan		117618	18548	15.769695114693329	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	
PUL0302	AE015928	417722	455321	818	dbcan		6260361	885442	14.143625263782711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
PUL0303	CP002745	3093918	3103118	158899	dbcan		5186898	25643	0.49438026350238623	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Collimonas	Collimonas fungivorans_A	true
PUL0304	AE015928	6116237	6129985	818	dbcan		6260361	885442	14.143625263782711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
PUL0305	AE015928	5371714	5408988	818	dbcan		6260361	885442	14.143625263782711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
PUL0306	NZ_DS264584	990972	1007441	28116	dbcan		1147684	16469	1.4349768751677292	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
PUL0307	NZ_HG326223	3032487	3037022	615	dbcan		5113802	9429	0.1843833609514017	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia bockelmannii	
PUL0309	NZ_KE386494	723442	739979	44256	dbcan		1071729	23797	2.220430724558167	Bacteria	Bacillota	Thermoanaerobacteria	Thermoanaerobacterales	Caldanaerobiaceae	Caldanaerobius	Caldanaerobius polysaccharolyticus	
PUL0311	HG738867	3086037	3095373	562	dbcan		4527247	9336	0.20621803935150876	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	
PUL0313	FP476056	4847515	4853424	63186	dbcan		5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	
PUL0317	FP476056	4920036	4924412	63186	dbcan		5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	
PUL0319_PUL0314	FP476056	3465709	3478173	63186	dbcan	merged	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	
PUL0320	CP001393	1929397	1982736	31899	dbcan		2919718	53339	1.826854511291844	Bacteria	Bacillota	Thermoanaerobacteria	Caldicellulosiruptorales	Caldicellulosiruptoraceae	Caldicellulosiruptor	Caldicellulosiruptor bescii	
PUL0321	NC_007946	1676979	1683154	562	dbcan		5065741	6175	0.12189727031050344	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	
PUL0322	NZ_LACM01000001	2094992	2154688	1387557	dbcan		2834482	59696	2.1060638240073497	Bacteria	Bacillota	Thermoanaerobacteria	Caldicellulosiruptorales	Caldicellulosiruptoraceae	Caldicellulosiruptor	Caldicellulosiruptor danielii	
PUL0323	NZ_CP034484	3496872	3504872	135461	dbcan		4211262	8000	0.18996680804946356	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	
PUL0325	AE015928	4246707	4258987	818	dbcan		6260361	885442	14.143625263782711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
PUL0326	DS264584	82516	94883	28116	dbcan		1147684	12367	1.0775614193453946	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
PUL0327	NZ_CAWH010000143	18754	27639	1351	dbcan		54473	8885	16.31083288968847	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis	
PUL0331	NC_006840	662465	667978	668	dbcan		2897536	5513	0.1902651080090118	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Aliivibrio	Aliivibrio fischeri_B	
PUL0342	NC_014033	3346598	3359433	839	dbcan		3619559	12835	0.3546012097053812	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella ruminicola	
PUL0344	CP000685	5499208	5523115	986	dbcan		6096872	52717	0.8646564992671651	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	
PUL0345	ABJL02000008	2468545	2529030	329854	dbcan		3472993	60485	1.7415813967952138	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides intestinalis	
PUL0347	CP006712	1904821	1922254	1685	dbcan		2288919	17433	0.7616259028825397	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	
PUL0348	AP006841	2022215	2049211	817	dbcan		5277274	26996	0.5115519868780738	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	
PUL0349	NC_013192	1609965	1613940	40542	dbcan		2465610	3975	0.16121771083017997	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia buccalis	
PUL0351	CP098927	3322685	3327569	562	dbcan		5310763	4884	0.09196418669031173	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	true
PUL0352	AE015928	1987600	1998053	818	dbcan		6260361	885442	14.143625263782711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
PUL0354	AE015928	3611934	3629267	818	dbcan		6260361	885442	14.143625263782711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
PUL0356	AE015928	6174951	6185842	818	dbcan		6260361	885442	14.143625263782711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
PUL0357	AE015928	1061861	1068345	818	dbcan		6260361	885442	14.143625263782711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
PUL0361	CP007013	997862	1008239	2336	dbcan		1869644	10377	0.5550254486950457	Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga maritima	
PUL0362	AE008922	3996974	4004221	340	dbcan		5076188	62493	1.231100975771583	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas campestris	
PUL0363	AE008922	150292	155526	340	dbcan		5076188	62493	1.231100975771583	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas campestris	
PUL0364	AE008922	4895164	4909294	340	dbcan		5076188	62493	1.231100975771583	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas campestris	
PUL0365	AE008922	2926204	2941997	340	dbcan		5076188	62493	1.231100975771583	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas campestris	
PUL0366	CP176406	657716	669191	562	dbcan		4960033	11475	0.23134926723269786	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	true
PUL0367	AE014295	1171511	1175802	216816	dbcan		2256640	4291	0.19014995745887692	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	
PUL0368	CP001095	2595574	2636747	1682	dbcan		2832748	41173	1.453464974646527	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium infantis	
PUL0370	AP009044	3017544	3021779	1718	dbcan		3314179	12897	0.3891461505247604	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium glutamicum	
PUL0372	AP009044	2877504	2881918	1718	dbcan		3314179	12897	0.3891461505247604	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium glutamicum	
PUL0373	CP002038	406834	413500	204038	dbcan		4922802	22897	0.4651212866168495	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya dadantii	
PUL0374	CP002038	1781030	1785659	204038	dbcan		4922802	22897	0.4651212866168495	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya dadantii	
PUL0376	AE015928	3502745	3522095	818	dbcan		6260361	885442	14.143625263782711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
PUL0377	AE015928	4269304	4322090	818	dbcan		6260361	885442	14.143625263782711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
PUL0380	AE015928	5185604	5205167	818	dbcan		6260361	885442	14.143625263782711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
PUL0381	NC_002505	1355388	1361117	666	dbcan		2961149	31644	1.0686392342972273	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio cholerae	
PUL0382	AE015928	5582952	5601271	818	dbcan		6260361	885442	14.143625263782711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
PUL0383	AE015928	5739541	5749363	818	dbcan		6260361	885442	14.143625263782711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
PUL0384	AE015928	6085860	6111470	818	dbcan		6260361	885442	14.143625263782711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
PUL0385	NC_011898	838275	864108	1521	dbcan		4068724	94353	2.3189825606258867	Bacteria	Bacillota	Clostridia	Acetivibrionales	DSM-27016	Ruminiclostridium	Ruminiclostridium cellulolyticum	
PUL0387	NC_003902	4057997	4068416	340	dbcan		5076188	10419	0.2052524453389039	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas campestris	
PUL0390	NC_000853	51632	81458	2336	dbcan		1860725	29826	1.602923591610797	Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga maritima	
PUL0392	FP929033	5671246	5693505	371601	dbcan		5976145	290475	4.860574835449943	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	
PUL0393	CP014864	2428124	2446888	252514	dbcan		3938396	18764	0.47643761571969906	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Microbulbifer	Microbulbifer thermotolerans	true
PUL0396	AM260479	327968	338299	106590	dbcan		4052032	10331	0.2549584998341573	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus necator_D	
PUL0397	CP002113	931942	940427	28188	dbcan		2571406	25317	0.9845586422369708	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus	
PUL0398	CP002113	1883302	1900134	28188	dbcan		2571406	25317	0.9845586422369708	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus	
PUL0399	CP000033	1437361	1453914	1579	dbcan		1993560	46571	2.3360721523305044	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus acidophilus	
PUL0400	CABDWQ010000001	1088947	1111260	28108	dbcan		4672348	80584	1.7247003005769261	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Alteromonas	Alteromonas macleodii	
PUL0401	CABDWQ010000001	4308631	4326179	28108	dbcan		4672348	80584	1.7247003005769261	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Alteromonas	Alteromonas macleodii	
PUL0402	AP012281	1563593	1571798	1046624	dbcan		2421471	8205	0.33884362026222903	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	
PUL0403	CABDWQ010000001	4637792	4645257	28108	dbcan		4672348	80584	1.7247003005769261	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Alteromonas	Alteromonas macleodii	
PUL0404	CABDWQ010000001	2755697	2777573	28108	dbcan		4672348	80584	1.7247003005769261	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Alteromonas	Alteromonas macleodii	
PUL0405	CABDWQ010000001	4433602	4444984	28108	dbcan		4672348	80584	1.7247003005769261	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Alteromonas	Alteromonas macleodii	
PUL0406	NZ_PXJC01000002	246468	268868	35786	dbcan		323931	22400	6.915052897067586	Bacteria	Coprothermobacterota	Coprothermobacteria	Coprothermobacterales	Coprothermobacteraceae	Coprothermobacter	Coprothermobacter proteolyticus	
PUL0408	CR626927	944105	949034	817	dbcan		5205140	39433	0.7575780862762577	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	
PUL0410	AOMX01000002	934681	941265	562	dbcan		2315828	6584	0.28430436111835594	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	
PUL0415	AAXF02000034	53978	62950	28116	dbcan		67448	8972	13.30209939508955	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
PUL0416	AAXF02000045	159078	179453	28116	dbcan		201844	39689	19.663205247616972	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
PUL0417	AAXF02000045	182417	201731	28116	dbcan		201844	39689	19.663205247616972	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
PUL0418	AAXF02000047	50166	64939	28116	dbcan		267235	36872	13.797593878047412	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
PUL0419	AAXF02000049	5637	24413	28116	dbcan		428982	18776	4.376873621737043	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
PUL0420	AAXF02000051	82282	90818	28116	dbcan		507553	95453	18.806508876905465	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
PUL0421	AAXF02000051	282755	296970	28116	dbcan		507553	95453	18.806508876905465	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
PUL0422	AAXF02000051	328985	336294	28116	dbcan		507553	95453	18.806508876905465	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
PUL0423	CP001128	1794307	1798686	2337	dbcan		1884540	4379	0.23236439661668098	Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga neapolitana	true
PUL0424	AAXF02000052	427830	453092	28116	dbcan		491071	25262	5.144266307723323	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
PUL0425	AAXF02000053	430410	446578	28116	dbcan		555155	16168	2.912339796993632	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
PUL0426	AAXF02000054	154068	176391	28116	dbcan		1147684	32639	2.8439012829315384	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
PUL0427	AAXF02000054	993485	1003801	28116	dbcan		1147684	32639	2.8439012829315384	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
PUL0434	CP002160	3447463	3461557	1493	dbcan		5262222	64512	1.2259459977173142	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium_K	Clostridium_K cellulovorans	true
PUL0454	CP003170	4053711	4085799	134676	dbcan		9239851	32088	0.34727832732367653	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Micromonosporaceae	Actinoplanes	Actinoplanes sp900119315	
PUL0455	CP173197	153079	157557	28025	dbcan		1944145	4478	0.23033261407971115	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	true
PUL0456_1	CP091800	811569	817528	77095	dbcan		1144609	24154	2.1102402654530934	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella bryantii	
PUL0456_2	CP091800	49194	67389	77095	dbcan		1144609	24154	2.1102402654530934	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella bryantii	
PUL0457	NZ_AKZK01000039	17308	27154	231049	dbcan		51942	9846	18.95575834584729	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Furfurilactobacillus	Furfurilactobacillus rossiae	
PUL0458	NZ_PJAI02000005	97665	174649	1982103	dbcan		230662	76984	33.37524169564124	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Colwellia	Colwellia echini	
PUL0459	NZ_PJAI02000001	312861	400633	1982103	dbcan		664069	87772	13.217301214181056	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Colwellia	Colwellia echini	
PUL0460	NZ_LSNE01000005	77024	114972	1799789	dbcan		925268	89045	9.623698215003653	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Paraglaciecola	Paraglaciecola hydrolytica	
PUL0463	AE015928	520419	541138	818	dbcan		6260361	885442	14.143625263782711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
PUL0464_PUL0115	AE015928	541795	572833	818	dbcan	merged	6260361	885442	14.143625263782711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
PUL0465	AE015928	1588730	1600485	818	dbcan		6260361	885442	14.143625263782711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
PUL0466	NC_000964	2938330	2948875	1423	dbcan		4215606	44346	1.0519484031477324	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	
PUL0467	AE015928	1998220	2027198	818	dbcan		6260361	885442	14.143625263782711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
PUL0468	AE015928	4457047	4526084	818	dbcan		6260361	885442	14.143625263782711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
PUL0470	AE015928	4866087	4875193	818	dbcan		6260361	885442	14.143625263782711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
PUL0471	AE015928	5142097	5162752	818	dbcan		6260361	885442	14.143625263782711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
PUL0472	AE015928	5301977	5353000	818	dbcan		6260361	885442	14.143625263782711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
PUL0475	LN997842	3957983	3965681	1926	dbcan		8353915	7698	0.09214841185240692	Bacteria	Actinomycetota	Actinomycetes	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces tricolor	
PUL0486	AE007317	1679660	1689931	1313	dbcan		2038615	16814	0.8247756442486688	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	
PUL0508	CP109280	2338089	2344762	1952	dbcan		6066002	6673	0.11000655786133931	Bacteria	Actinomycetota	Actinomycetes	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces thermoviolaceus	true
PUL0519	NC_003098	1895736	1905654	1313	dbcan		2038615	23668	1.1609842957105683	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	
PUL0526	NZ_CP012938	4323087	4335455	28116	dbcan		6472489	423946	6.549968644210906	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
PUL0527	NZ_CP012938	3774860	3807877	28116	dbcan		6472489	423946	6.549968644210906	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
PUL0528	NZ_CP012938	3918991	3935883	28116	dbcan		6472489	423946	6.549968644210906	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
PUL0529	NZ_CP012938	5623780	5679732	28116	dbcan		6472489	423946	6.549968644210906	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
