cluster_id	sequence_id	start	end	tax_id	database	merged	blast_status	domain	phylum	class	order	family	genus	species	length	pul_length_sum	percentage_in_puls	origin
PUL0701_cblaster_PUL0364	NC_003919	4984490	5029051	346	dbcan_cblaster	merged	false	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas cissicola	5175554	113130	2.1858529540992135	experimental
PUL0207	NC_004368	1951803	1958763	1311	dbcan		false	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	2211485	6960	0.3147206515079234	experimental
PUL0577	NC_006370	541673	560134	74109	dbcan		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Photobacterium	Photobacterium profundum_A	4085304	18461	0.45188803574960396	experimental
PUL0331	NC_006840	662465	667978	668	dbcan		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Aliivibrio	Aliivibrio fischeri_B	2897536	19860	0.685409948314706	experimental
cblaster_PUL0012	NC_006840	2391188	2405535	668	cblaster		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Aliivibrio	Aliivibrio fischeri_B	2897536	19860	0.685409948314706	experimental
PUL0199	NC_007912	4176251	4200317	86304	dbcan		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Saccharophagus	Saccharophagus degradans	5057531	24066	0.4758448341690837	experimental
cblaster_PUL0751	NC_007946	387134	393396	562	cblaster		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	5065741	24821	0.4899776755266406	experimental
PUL0321	NC_007946	1676979	1683154	562	dbcan		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	5065741	24821	0.4899776755266406	experimental
cblaster_PUL0571	NC_007946	1849839	1856747	562	cblaster		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	5065741	24821	0.4899776755266406	experimental
cblaster_PUL0410	NC_007946	3580361	3585837	562	cblaster		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	5065741	24821	0.4899776755266406	experimental
PUL0671	NC_008255	1051545	1060308	985	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cytophagaceae	Cytophaga	Cytophaga hutchinsonii	4433218	8763	0.19766679644447893	experimental
PUL0210	NC_008261	473690	487358	1502	dbcan		false	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Sarcina	Sarcina perfringens	3256683	13668	0.4196908326662435	experimental
cblaster_PUL0679	NC_008526	551920	557730	1582	cblaster		false	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus paracasei	2895264	22401	0.7737118273152293	experimental
PUL0021	NC_008526	2647312	2663903	1582	dbcan		false	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus paracasei	2895264	22401	0.7737118273152293	experimental
cblaster_PUL0031	NC_008618	1419722	1424203	1680	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	2089645	40495	1.9378889715717262	experimental
PUL0214	NC_008618	1763016	1778475	1680	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	2089645	40495	1.9378889715717262	experimental
PUL0212	NC_008618	2006567	2020309	1680	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	2089645	40495	1.9378889715717262	experimental
PUL0213	NC_008618	2044437	2051250	1680	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	2089645	40495	1.9378889715717262	experimental
PUL0573	NC_010572	5564640	5570805	1911	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces griseus	8545929	6165	0.07213961173793978	experimental
PUL0710	NC_010655	641820	650608	239935	dbcan		false	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila	2664102	16216	0.6086854031865147	experimental
PUL0711	NC_010655	1310567	1317995	239935	dbcan		false	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila	2664102	16216	0.6086854031865147	experimental
cblaster_PUL0175	NC_010995	311103	316386	155077	cblaster		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Cellvibrio	Cellvibrio japonicus	4576573	15552	0.33981758840075316	experimental
PUL0215	NC_010995	3175359	3185628	155077	dbcan		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Cellvibrio	Cellvibrio japonicus	4576573	15552	0.33981758840075316	experimental
PUL0196	NC_010999	288852	300044	1582	dbcan		false	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus paracasei	3079196	32365	1.0510860627254648	experimental
PUL0407_cblaster_PUL0153	NC_010999	723908	728489	1582	dbcan_cblaster	merged	false	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus paracasei	3079196	32365	1.0510860627254648	experimental
cblaster_PUL0021	NC_010999	2812096	2828688	1582	cblaster		false	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus paracasei	3079196	32365	1.0510860627254648	experimental
PUL0266	NC_012028	114293	135268	2247	dbcan		false								525943	20975	3.9880747533477963	experimental
cblaster_PUL0394_PUL0632_PUL0634	NC_012781	236958	244278	39491	cblaster_dbcan	merged	false	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter rectalis	3449685	15712	0.45546187550457506	experimental
cblaster_PUL0596	NC_012781	501346	506902	39491	cblaster		false	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter rectalis	3449685	15712	0.45546187550457506	experimental
cblaster_PUL0595	NC_012781	992039	994875	39491	cblaster		false	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter rectalis	3449685	15712	0.45546187550457506	experimental
PUL0349	NC_013192	1609965	1613940	40542	dbcan		false	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia buccalis	2465610	3975	0.16121771083017997	experimental
cblaster_PUL0241	NC_014033	3035726	3048451	839	cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella ruminicola	3619559	25560	0.7061633751515033	experimental
PUL0342	NC_014033	3346598	3359433	839	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella ruminicola	3619559	25560	0.7061633751515033	experimental
cblaster_PUL0732_PUL0730	NC_014934	473913	500825	59600	cblaster_dbcan	merged	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga algicola	4888353	26912	0.5505330732048197	experimental
cblaster_PUL0032	NC_015067	137700	142189	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2385164	123753	5.188448257646015	experimental
PUL0720	NC_015067	266861	284077	216816	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2385164	123753	5.188448257646015	experimental
cblaster_PUL0285	NC_015067	567931	579571	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2385164	123753	5.188448257646015	experimental
cblaster_PUL0031	NC_015067	1586203	1590362	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2385164	123753	5.188448257646015	experimental
cblaster_PUL0576	NC_015067	1930178	1940121	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2385164	123753	5.188448257646015	experimental
PUL0029_cblaster_PUL0295	NC_015067	2209677	2271573	216816	dbcan_cblaster	merged	false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2385164	123753	5.188448257646015	experimental
cblaster_PUL0233	NC_015067	2300611	2307473	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2385164	123753	5.188448257646015	experimental
cblaster_PUL0232	NC_015067	2312659	2320207	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2385164	123753	5.188448257646015	experimental
PUL0608	NC_015977	885483	897323	301301	dbcan		false	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia hominis	3592125	31254	0.8700699446706337	experimental
PUL0699	NC_015977	2480616	2500030	585394	dbcan		false	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia hominis	3592125	31254	0.8700699446706337	experimental
9088	NC_016610	2353086	2370434		puldb		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Tannerella forsythia	3405521	33250	0.9763557470354757	experimental
PUL0700	NC_016610	2445130	2461032	203275	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Tannerella forsythia	3405521	33250	0.9763557470354757	experimental
PUL0269	NC_017943	25887	44810	2252	dbcan		false								321908	18923	5.878387613852405	experimental
PUL0729	NC_020238	5336873	5346552	1428	dbcan		false	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus	5646799	9679	0.17140684483368365	experimental
PUL0659	NC_021020	989705	995264	853	dbcan		false	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii	3214418	23132	0.7196326053425535	experimental
PUL0658	NC_021020	1747686	1765259	853	dbcan		false	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii	3214418	23132	0.7196326053425535	experimental
PUL0725	NZGN01000053	366	10437	2024839	dbcan		false	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Salinivivens	Salinivivens sp002691045	14394	10071	69.96665277198832	experimental
PUL0028	NZ_AAYG02000020	134626	149292	33038	dbcan		false	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Ruminococcus_B	Ruminococcus_B gnavus	167462	14666	8.757807741457764	experimental
3602_PUL0225	NZ_ABQC02000019	71558	133837	310297	puldb_dbcan	merged	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius	760260	62279	8.19180280430379	experimental
PUL0609	NZ_ACFY01000084	45466	61920	360807	dbcan		false	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia inulinivorans	110525	16454	14.887129608685818	experimental
PUL0394_PUL0632	NZ_ACFY01000156	29140	36513	360807	dbcan	merged	false	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia inulinivorans	7858	7373	93.82794604224993	experimental
cblaster_PUL0720	NZ_AP012330	163873	170871	28026	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum	2313752	44715	1.9325753148997817	experimental
cblaster_PUL0792	NZ_AP012330	551964	571315	28026	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum	2313752	44715	1.9325753148997817	experimental
cblaster_PUL0031	NZ_AP012330	1589102	1593462	28026	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum	2313752	44715	1.9325753148997817	experimental
cblaster_PUL0367	NZ_AP012330	1894973	1899315	28026	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum	2313752	44715	1.9325753148997817	experimental
PUL0673_cblaster_PUL0740	NZ_AP012330	2208139	2217803	28026	dbcan_cblaster	merged	false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum	2313752	44715	1.9325753148997817	experimental
PUL0650	NZ_AP022379	35557	47456	216816	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2273627	117269	5.157794132458842	experimental
cblaster_PUL0032	NZ_AP022379	127929	132418	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2273627	117269	5.157794132458842	experimental
cblaster_PUL0720	NZ_AP022379	253173	270382	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2273627	117269	5.157794132458842	experimental
cblaster_PUL0285	NZ_AP022379	575758	587419	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2273627	117269	5.157794132458842	experimental
cblaster_PUL0031	NZ_AP022379	1473983	1478142	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2273627	117269	5.157794132458842	experimental
cblaster_PUL0576	NZ_AP022379	1815259	1825202	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2273627	117269	5.157794132458842	experimental
cblaster_PUL0029_cblaster_PUL0295	NZ_AP022379	2122713	2166213	216816	cblaster	merged	false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2273627	117269	5.157794132458842	experimental
cblaster_PUL0233	NZ_AP022379	2185042	2191903	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2273627	117269	5.157794132458842	experimental
cblaster_PUL0232	NZ_AP022379	2197089	2204637	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2273627	117269	5.157794132458842	experimental
PUL0635	NZ_BLYL01000002	70950	76292	33043	dbcan		false	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Coprococcus aceti	261617	5342	2.041916236330208	experimental
PUL0636	NZ_BLYL01000009	14990	22272	33043	dbcan		false	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Coprococcus aceti	141654	7282	5.140694932723396	experimental
PUL0755	NZ_BTHI01000008	50227	64778	418240	dbcan		false	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A wexlerae_B	135822	14551	10.71328650734049	experimental
PUL0654	NZ_CAJQES010000007	56564	116108	320912	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter dokdonensis	132542	59544	44.92462766519292	experimental
PUL0655	NZ_CAJQES010000017	10692	25936	320912	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter dokdonensis	80886	15244	18.84627747694286	experimental
PUL0327	NZ_CAWH010000143	18754	27639	1351	dbcan		false	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis	54473	8885	16.31083288968847	experimental
PUL0777	NZ_CAWLDM010000001	825302	866107	445327	dbcan		false	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rhodopirellula	Rhodopirellula lusitana	7962739	288137	3.618566425447324	experimental
PUL0778	NZ_CAWLDM010000001	1354823	1382854	445327	dbcan		false	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rhodopirellula	Rhodopirellula lusitana	7962739	288137	3.618566425447324	experimental
PUL0779	NZ_CAWLDM010000001	1497165	1524265	445327	dbcan		false	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rhodopirellula	Rhodopirellula lusitana	7962739	288137	3.618566425447324	experimental
PUL0780	NZ_CAWLDM010000001	2673596	2721482	445327	dbcan		false	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rhodopirellula	Rhodopirellula lusitana	7962739	288137	3.618566425447324	experimental
PUL0781	NZ_CAWLDM010000001	4971656	5000661	445327	dbcan		false	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rhodopirellula	Rhodopirellula lusitana	7962739	288137	3.618566425447324	experimental
PUL0782	NZ_CAWLDM010000001	5325807	5350204	445327	dbcan		false	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rhodopirellula	Rhodopirellula lusitana	7962739	288137	3.618566425447324	experimental
PUL0783	NZ_CAWLDM010000001	6350456	6389301	445327	dbcan		false	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rhodopirellula	Rhodopirellula lusitana	7962739	288137	3.618566425447324	experimental
PUL0784	NZ_CAWLDM010000001	6897268	6909411	445327	dbcan		false	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rhodopirellula	Rhodopirellula lusitana	7962739	288137	3.618566425447324	experimental
PUL0785	NZ_CAWLDM010000001	7257044	7296969	445327	dbcan		false	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rhodopirellula	Rhodopirellula lusitana	7962739	288137	3.618566425447324	experimental
cblaster_21137	NZ_CP009976	673497	684533	76594	cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga baltica	4635105	39744	0.8574563035788834	experimental
PUL0732_cblaster_PUL0730	NZ_CP009976	4522759	4551467	76594	dbcan_cblaster	merged	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga baltica	4635105	39744	0.8574563035788834	experimental
PUL0568	NZ_CP010086	6311368	6316315	1520	dbcan		false	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium beijerinckii	6485394	4947	0.07627909730696393	experimental
PUL0607	NZ_CP014224	1677698	1717015	1790137	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Wenyingzhuangia	Wenyingzhuangia fucanilytica	3427057	109007	3.180775808514419	experimental
PUL0727	NZ_CP014224	1788619	1841724	1790137	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Wenyingzhuangia	Wenyingzhuangia fucanilytica	3427057	109007	3.180775808514419	experimental
PUL0715	NZ_CP014224	2761835	2778420	1790137	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Wenyingzhuangia	Wenyingzhuangia fucanilytica	3427057	109007	3.180775808514419	experimental
PUL0684	NZ_CP016797	2087543	2092403	1580	dbcan		false	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus brevis	2488939	4860	0.19526392571292425	experimental
cblaster_PUL0268	NZ_CP020030	763155	769267	33940	cblaster		false	Bacteria	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermodenitrificans	3640707	92870	2.550878167344969	experimental
cblaster_PUL0583	NZ_CP020030	1367495	1373087	33940	cblaster		false	Bacteria	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermodenitrificans	3640707	92870	2.550878167344969	experimental
cblaster_PUL0602_cblaster_PUL0542_PUL0010	NZ_CP020030	1946332	2001314	33940	cblaster_dbcan	merged	false	Bacteria	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermodenitrificans	3640707	92870	2.550878167344969	experimental
PUL0014	NZ_CP020030	2035523	2046640	33940	dbcan		false	Bacteria	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermodenitrificans	3640707	92870	2.550878167344969	experimental
cblaster_PUL0006	NZ_CP020030	3267676	3282743	33940	cblaster		false	Bacteria	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermodenitrificans	3640707	92870	2.550878167344969	experimental
PUL0753	NZ_CP022413	515673	529175	1322	dbcan		false	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia hansenii	3065949	13502	0.44038566851568633	experimental
PUL0637	NZ_CP022479	1869091	1875620	853	dbcan		false	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium duncaniae	3110044	32704	1.051560685315063	experimental
cblaster_PUL0107_PUL0113	NZ_CP022479	2470854	2497029	853	cblaster_dbcan	merged	false	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium duncaniae	3110044	32704	1.051560685315063	experimental
cblaster_27824	NZ_CP046176	1709663	1714601	357276	cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola dorei	832081	98617	11.85185096162513	experimental
cblaster_PUL0091_PUL0092_PUL0721	NZ_CP046176	3701355	3728620	357276	cblaster_dbcan	merged	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola dorei	832081	98617	11.85185096162513	experimental
PUL0662	NZ_CP046176	3797500	3812868	357276	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola dorei	832081	98617	11.85185096162513	experimental
cblaster_PUL0687	NZ_CP046176	3865340	3876133	357276	cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola dorei	832081	98617	11.85185096162513	experimental
cblaster_PUL0724_PUL0723	NZ_CP046176	4092287	4124046	357276	cblaster_dbcan	merged	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola dorei	832081	98617	11.85185096162513	experimental
cblaster_298	NZ_CP046176	4616401	4621630	357276	cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola dorei	832081	98617	11.85185096162513	experimental
cblaster_PUL0667	NZ_CP046176	4667219	4670484	357276	cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola dorei	832081	98617	11.85185096162513	experimental
PUL0631	NZ_CP060437	182863	192114	1537215	dbcan		false	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudooceanicola	Pseudooceanicola algae	202410	9251	4.570426362333877	experimental
PUL0722	NZ_CP074436	2331852	2376746	2806551	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter sp016858305	4423854	44894	1.0148164925876848	experimental
cblaster_PUL0720	NZ_CP079235	160846	167828	28026	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum	2316707	39243	1.6939129548967564	experimental
PUL0792	NZ_CP079235	549827	573387	28026	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum	2316707	39243	1.6939129548967564	experimental
cblaster_PUL0031	NZ_CP079235	1674724	1679083	28026	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum	2316707	39243	1.6939129548967564	experimental
cblaster_PUL0367	NZ_CP079235	1949247	1953589	28026	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum	2316707	39243	1.6939129548967564	experimental
PUL0752	NZ_CP084061	2698236	2712112	2877527	dbcan		false	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia celeris	6247046	13876	0.22212098326152874	experimental
PUL0691	NZ_CP090614	182893	204524	28169	dbcan		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio pelagius	3057872	46111	1.5079440866066336	experimental
cblaster_PUL0012	NZ_CP090614	2159272	2179361	28169	cblaster		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio pelagius	3057872	46111	1.5079440866066336	experimental
cblaster_PUL0579	NZ_CP090614	2425828	2430219	28169	cblaster		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio pelagius	3057872	46111	1.5079440866066336	experimental
PUL0692	NZ_CP090615	881004	916339	28169	dbcan		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio pelagius	1309572	35335	2.698209796788569	experimental
PUL0693	NZ_CP090616	203954	225503	28169	dbcan		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio pelagius	241480	21549	8.923720390922643	experimental
PUL0703	NZ_CP098511	2147167	2215680	2949996	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aquimarina	Aquimarina sp026222555	4431522	68513	1.5460376818618975	experimental
PUL0764	NZ_CP102288	2782	11969	537011	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri	3325514	211696	6.3658129239570185	experimental
PUL0765	NZ_CP102288	24235	42294	537011	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri	3325514	211696	6.3658129239570185	experimental
PUL0750	NZ_CP102288	243976	266452	165179	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri	3325514	211696	6.3658129239570185	experimental
